year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m
2024,9,13,10,23,57.02,2024-09-13 10:23:57.020,1357,23.019151,-109.735832,12.519,1.2,204.6,106.7,66.2,230.7510563356103
2024,9,13,11,24,9.05,2024-09-13 11:24:09.050,1358,23.033199,-109.758512,10.376,2.7,193.0,98.0,131.6,216.45553815968765
2024,9,13,11,41,54.87,2024-09-13 11:41:54.870,1359,23.02264,-109.739746,11.097,2.2,191.6,101.6,73.7,216.8712060186875
2024,9,13,11,58,11.15,2024-09-13 11:58:11.150,1360,23.028731,-109.740487,11.544,1.8,193.7,99.8,73.3,217.8984396456294
2024,9,13,12,3,26.29,2024-09-13 12:03:26.290,1361,23.026778,-109.739258,11.469,2.0,193.6,99.9,71.3,217.8553878149448
2024,9,13,12,11,55.37,2024-09-13 12:11:55.370,1362,23.0255,-109.742961,11.481,1.9,196.2,103.0,92.9,221.59296017698756
2024,9,13,12,16,42.83,2024-09-13 12:16:42.830,1363,23.027783,-109.744141,11.514,1.9,194.7,100.1,82.6,218.92487295873897
2024,9,13,12,45,5.82,2024-09-13 12:45:05.820,1364,23.022813,-109.73798,11.089,1.7,191.3,101.0,67.9,216.32542615235965
2024,9,13,13,5,10.3,2024-09-13 13:05:10.300,1365,23.023539,-109.740487,11.933,2.1,198.4,102.1,76.6,223.1299397212306
2024,9,13,13,10,22.24,2024-09-13 13:10:22.240,1366,23.025901,-109.740601,11.202,2.5,192.0,99.9,74.9,216.43477077401403
2024,9,13,13,13,48.38,2024-09-13 13:13:48.380,1367,23.023035,-109.739852,10.269,2.4,186.0,98.8,92.7,210.61206043339493
2024,9,13,13,42,6.61,2024-09-13 13:42:06.610,1368,23.028278,-109.743896,11.321,2.1,193.1,99.8,86.9,217.36524561208032
2024,9,13,14,30,8.19,2024-09-13 14:30:08.190,1369,23.027344,-109.734993,10.712,1.5,185.6,97.6,57.5,209.6976871593962
2024,9,13,14,30,29.23,2024-09-13 14:30:29.230,1370,23.0275,-109.739299,11.223,1.5,191.2,98.8,68.9,215.21821484251743
2024,9,13,14,43,32.03,2024-09-13 14:43:32.030,1371,23.023505,-109.727059,10.218,2.4,186.2,101.5,63.8,212.0676542992825
2024,9,13,14,51,9.82,2024-09-13 14:51:09.820,1372,23.024711,-109.735514,10.923,2.2,188.8,99.3,59.2,213.32118975854223
2024,9,13,15,15,19.19,2024-09-13 15:15:19.190,1373,23.0238,-109.732617,10.303,2.2,183.9,97.8,53.5,208.2883818171335
2024,9,13,15,26,32.73,2024-09-13 15:26:32.730,1375,23.029515,-109.742383,10.533,2.1,185.9,94.2,74.8,208.40453449961208
2024,9,13,16,8,23.42,2024-09-13 16:08:23.420,1376,23.02358,-109.727214,10.615,1.4,195.0,109.8,63.4,223.78793533164384
2024,9,13,16,22,16.37,2024-09-13 16:22:16.370,1377,23.030469,-109.739144,10.776,1.2,185.8,97.5,67.9,209.82823928156097
2024,9,13,16,39,25.65,2024-09-13 16:39:25.650,1378,23.025647,-109.738175,10.44,1.4,185.6,94.8,69.1,208.4092128481848
2024,9,13,17,14,13.96,2024-09-13 17:14:13.960,1379,23.022925,-109.729338,10.908,1.7,190.2,102.1,48.9,215.87137373908564
2024,9,13,18,3,49.82,2024-09-13 18:03:49.820,1380,23.021893,-109.729574,10.652,2.2,187.0,99.0,45.4,211.5892246783848
2024,9,13,18,35,14.0,2024-09-13 18:35:14.000,1381,23.020837,-109.72015,9.734,2.5,179.5,135.4,60.4,224.8408548284764
2024,9,13,19,5,34.8,2024-09-13 19:05:34.800,1382,23.023653,-109.731681,10.904,1.7,189.7,100.1,51.2,214.490326122182
2024,9,13,19,11,48.36,2024-09-13 19:11:48.360,1383,23.029142,-109.73514,10.781,1.3,192.7,113.9,66.0,223.84481231424596
2024,9,13,19,38,52.44,2024-09-13 19:38:52.440,1384,23.015678,-109.723193,10.644,1.8,188.5,104.5,41.0,215.5284203997236
2024,9,13,19,54,40.9,2024-09-13 19:54:40.900,1385,23.02467,-109.729761,10.385,1.9,189.9,103.4,74.1,216.22573852342373
2024,9,13,20,29,45.24,2024-09-13 20:29:45.240,1386,23.025942,-109.72902,10.982,1.5,190.7,106.5,47.0,218.42330461743316
2024,9,13,20,42,33.6,2024-09-13 20:42:33.600,1387,23.018492,-109.725106,10.957,1.9,191.8,105.0,42.0,218.66010152746205
2024,9,13,22,56,48.84,2024-09-13 22:56:48.840,1389,23.027429,-109.725049,10.465,2.2,154.5,117.8,48.2,194.28610346599675
2024,9,14,0,57,39.82,2024-09-14 00:57:39.820,1390,23.028406,-109.728019,11.494,2.0,234.4,131.6,55.5,268.81577334672903
2024,9,14,1,3,8.89,2024-09-14 01:03:08.890,1391,23.029197,-109.724471,10.742,1.4,182.6,126.1,58.7,221.9098240276892
2024,9,14,2,13,41.2,2024-09-14 02:13:41.200,1392,23.02289,-109.735002,10.681,1.2,190.3,115.0,63.6,222.3490274320983
2024,9,14,2,13,46.03,2024-09-14 02:13:46.030,1393,23.023204,-109.735457,10.785,2.0,188.9,112.6,62.6,219.91355119682825
2024,9,14,2,54,46.75,2024-09-14 02:54:46.750,1394,23.024036,-109.721826,12.494,1.5,209.0,115.1,51.4,238.59800921214745
2024,9,14,3,45,7.41,2024-09-14 03:45:07.410,1395,23.031063,-109.683667,9.39,1.9,136.6,149.9,111.0,202.8042652411433
2024,9,14,3,46,13.29,2024-09-14 03:46:13.290,1396,23.029462,-109.716024,11.18,2.4,170.5,127.2,62.5,212.72068540694391
2024,9,14,4,11,40.67,2024-09-14 04:11:40.670,1397,23.025806,-109.71311,10.493,2.2,164.9,126.8,63.8,208.0150234959004
2024,9,14,4,12,49.35,2024-09-14 04:12:49.350,1398,23.022172,-109.728971,10.363,1.8,180.8,128.3,66.8,221.69693277084377
2024,9,14,4,12,53.49,2024-09-14 04:12:53.490,1399,23.022471,-109.732609,10.922,1.8,217.3,125.8,70.0,251.08749471050925
2024,9,14,4,15,31.61,2024-09-14 04:15:31.610,1400,23.019847,-109.737158,10.881,1.6,210.7,108.1,73.4,236.8123729875616
2024,9,14,4,29,22.77,2024-09-14 04:29:22.770,1401,23.018781,-109.722461,10.197,2.2,183.1,101.8,56.4,209.49665868457183
2024,9,14,4,32,47.95,2024-09-14 04:32:47.950,1402,23.023517,-109.730037,10.502,2.4,185.7,108.1,54.0,214.87228765012952
2024,9,14,5,5,50.8,2024-09-14 05:05:50.800,1403,23.030261,-109.721956,9.723,1.5,147.7,127.8,69.8,195.31546277752815
2024,9,14,5,29,53.39,2024-09-14 05:29:53.390,1404,23.027374,-109.73243,10.429,2.2,185.6,101.8,72.8,211.6851435505099
2024,9,14,5,39,53.21,2024-09-14 05:39:53.210,1406,23.020386,-109.732772,10.971,1.9,191.4,100.9,54.3,216.36721100943183
2024,9,14,6,0,25.67,2024-09-14 06:00:25.670,1407,23.024577,-109.711198,11.086,2.3,175.8,129.4,73.0,218.28879952943075
2024,9,14,6,3,27.39,2024-09-14 06:03:27.390,1408,23.026587,-109.742188,11.609,2.2,196.5,100.1,79.2,220.52723187851424
2024,9,14,6,3,56.56,2024-09-14 06:03:56.560,1409,23.026007,-109.741593,11.718,1.2,196.7,102.0,80.5,221.57366720799652
2024,9,14,6,4,4.77,2024-09-14 06:04:04.770,1410,23.027303,-109.744849,11.418,2.5,194.3,99.2,85.8,218.15849742790215
2024,9,14,6,49,5.2,2024-09-14 06:49:05.200,1411,23.028231,-109.730013,12.038,1.8,196.1,105.8,48.1,222.8202190107531
2024,9,14,7,0,41.52,2024-09-14 07:00:41.520,1412,23.0164,-109.731893,11.56,1.2,199.0,112.1,55.1,228.40186076299815
2024,9,14,7,25,14.34,2024-09-14 07:25:14.340,1413,23.025161,-109.733683,10.356,1.0,183.0,96.5,54.4,206.8846296852427
2024,9,14,7,28,35.86,2024-09-14 07:28:35.860,1414,23.017037,-109.736906,12.295,1.7,203.1,105.3,71.2,228.77434296703817
2024,9,14,7,32,4.23,2024-09-14 07:32:04.230,1415,23.026048,-109.739795,11.568,1.7,194.5,100.8,73.7,219.06823138008852
2024,9,14,7,40,30.79,2024-09-14 07:40:30.790,1416,23.01802,-109.736678,12.388,1.9,203.7,106.4,69.2,229.8143816213424
2024,9,14,7,43,57.47,2024-09-14 07:43:57.470,1417,23.012939,-109.7309,11.414,1.8,200.1,103.3,55.7,225.1908079829192
2024,9,14,7,48,34.37,2024-09-14 07:48:34.370,1418,23.023092,-109.736849,11.387,1.2,198.1,110.1,66.3,226.6398464524718
2024,9,14,8,8,6.72,2024-09-14 08:08:06.720,1419,23.020131,-109.725407,10.327,1.5,183.7,99.5,56.7,208.91610756473517
2024,9,14,8,10,33.86,2024-09-14 08:10:33.860,1420,23.026963,-109.730859,10.369,1.6,186.9,102.2,70.5,213.017487545037
2024,9,14,8,15,49.41,2024-09-14 08:15:49.410,1421,23.023342,-109.732951,10.812,1.7,188.1,98.8,52.6,212.46893890637287
2024,9,14,8,30,40.66,2024-09-14 08:30:40.660,1422,23.021753,-109.72771,10.477,1.6,185.8,99.6,43.6,210.81223873390277
2024,9,14,8,30,46.81,2024-09-14 08:30:46.810,1423,23.019181,-109.723145,10.925,1.8,191.2,113.5,54.2,222.35037665810236
2024,9,14,8,56,4.41,2024-09-14 08:56:04.410,1424,23.014254,-109.738289,11.549,1.4,199.0,101.4,76.3,223.3449350220416
2024,9,14,8,57,13.67,2024-09-14 08:57:13.670,1425,23.018245,-109.743262,11.761,1.4,201.8,101.6,87.0,225.93317596138908
2024,9,14,9,11,19.15,2024-09-14 09:11:19.150,1426,23.015885,-109.730615,12.023,1.3,198.4,107.7,51.1,225.74731449122493
2024,9,14,9,14,48.18,2024-09-14 09:14:48.180,1427,23.015824,-109.732731,12.657,1.6,205.4,108.4,59.2,232.24926264683813
2024,9,14,9,37,50.04,2024-09-14 09:37:50.040,1428,23.033539,-109.710417,9.551,1.9,137.8,139.6,66.3,196.1555505204989
2024,9,14,9,39,5.83,2024-09-14 09:39:05.830,1429,23.018762,-109.723796,10.805,2.4,190.2,112.7,49.3,221.0821792908691
2024,9,14,9,47,29.7,2024-09-14 09:47:29.700,1430,23.022131,-109.731258,10.757,1.6,187.4,98.9,51.3,211.89613021478235
2024,9,14,9,48,6.03,2024-09-14 09:48:06.030,1431,23.014779,-109.736287,11.436,2.3,198.1,101.9,71.3,222.77167683527455
2024,9,14,10,5,12.87,2024-09-14 10:05:12.870,1432,23.026609,-109.733276,10.542,2.0,184.2,98.5,52.4,208.88247892056432
2024,9,14,10,8,17.15,2024-09-14 10:08:17.150,1433,23.024569,-109.741691,12.163,1.3,200.7,104.0,78.6,226.04532731290865
2024,9,14,10,12,1.87,2024-09-14 10:12:01.870,1434,23.02573,-109.733276,10.359,2.1,185.1,104.2,78.9,212.41386489586785
2024,9,14,10,23,41.92,2024-09-14 10:23:41.920,1435,23.028701,-109.742358,11.51,1.8,194.1,99.5,77.6,218.11707865272723
2024,9,14,10,28,22.12,2024-09-14 10:28:22.120,1436,23.019578,-109.726408,10.523,1.7,185.4,99.5,54.4,210.41247586585737
2024,9,14,10,32,37.69,2024-09-14 10:32:37.690,1437,23.023889,-109.732796,10.808,1.7,188.5,98.7,51.1,212.77673745031436
2024,9,14,10,33,41.88,2024-09-14 10:33:41.880,1438,23.033266,-109.724276,10.857,1.4,192.0,109.3,67.5,220.93096206733904
2024,9,14,10,36,29.15,2024-09-14 10:36:29.150,1439,23.024713,-109.740283,10.541,1.5,186.9,95.8,73.4,210.02202265476828
2024,9,14,10,36,38.5,2024-09-14 10:36:38.500,1440,23.026156,-109.737744,10.359,1.4,184.0,95.2,65.7,207.16910966647512
2024,9,14,10,45,19.45,2024-09-14 10:45:19.450,1441,23.025338,-109.724829,10.508,1.6,166.1,116.6,56.4,202.94031142185625
2024,9,14,10,47,53.37,2024-09-14 10:47:53.370,1442,23.017662,-109.726619,10.373,2.3,184.7,98.8,55.7,209.46486578899095
2024,9,14,10,48,13.59,2024-09-14 10:48:13.590,1443,23.016207,-109.734106,11.73,1.4,199.1,103.0,63.4,224.16469391944844
2024,9,14,10,52,50.82,2024-09-14 10:52:50.820,1444,23.02184,-109.728996,10.406,2.4,183.9,97.7,46.1,208.2414464029675
2024,9,14,10,54,21.59,2024-09-14 10:54:21.590,1445,23.012162,-109.736117,11.3,1.4,198.5,102.8,73.9,223.5399069517566
2024,9,14,11,2,56.86,2024-09-14 11:02:56.860,1446,23.017157,-109.738314,12.321,1.4,204.7,105.0,74.4,230.0588837667435
2024,9,14,11,3,5.1,2024-09-14 11:03:05.100,1447,23.018471,-109.734709,12.097,1.5,201.4,106.2,62.5,227.68486994089
2024,9,14,11,34,17.24,2024-09-14 11:34:17.240,1448,23.022538,-109.734066,11.494,1.8,215.5,122.4,70.7,247.8346424533907
2024,9,14,11,51,39.04,2024-09-14 11:51:39.040,1450,23.023702,-109.733651,10.564,1.7,188.5,98.7,56.8,212.77673745031436
2024,9,14,12,29,23.21,2024-09-14 12:29:23.210,1451,23.018663,-109.738477,12.435,2.8,205.5,105.9,74.3,231.18187645228593
2024,9,14,12,40,47.44,2024-09-14 12:40:47.440,1452,23.019305,-109.734505,12.616,1.8,204.8,107.4,62.3,231.25267566019645
2024,9,14,12,53,28.4,2024-09-14 12:53:28.400,1453,23.025775,-109.734839,10.61,1.7,185.8,98.1,56.7,210.1077104725098
2024,9,14,13,30,56.68,2024-09-14 13:30:56.680,1454,23.024648,-109.734033,10.426,1.5,184.5,109.1,71.1,214.3433227324798
2024,9,14,13,46,41.3,2024-09-14 13:46:41.300,1455,23.027645,-109.740202,11.641,2.2,195.1,101.2,75.1,219.78500858793805
2024,9,14,17,34,24.98,2024-09-14 17:34:24.980,1457,23.012136,-109.730485,11.497,2.5,199.9,105.7,57.3,226.12496545052252
2024,9,14,17,42,38.04,2024-09-14 17:42:38.040,1458,23.025476,-109.730957,10.712,1.8,198.7,118.2,59.6,231.19889705619272
2024,9,14,18,9,24.4,2024-09-14 18:09:24.400,1459,23.029787,-109.72985,11.423,1.7,197.1,119.6,51.9,230.5484114020307
2024,9,14,19,8,58.04,2024-09-14 19:08:58.040,1460,23.024937,-109.736174,11.062,1.0,190.2,99.9,60.9,214.8395913233871
2024,9,14,20,34,2.28,2024-09-14 20:34:02.280,1462,23.021924,-109.729932,10.511,1.4,193.2,106.2,60.4,220.4646910505172
2024,9,14,21,55,30.52,2024-09-14 21:55:30.520,1463,23.027622,-109.742244,11.653,1.0,193.0,106.9,77.4,220.62776343878392
2024,9,14,21,59,34.8,2024-09-14 21:59:34.800,1464,23.024701,-109.734277,11.317,1.2,191.6,110.7,62.0,221.28047812674305
2024,9,14,22,6,32.78,2024-09-14 22:06:32.780,1465,23.014122,-109.736418,12.261,1.2,201.7,107.7,72.2,228.6529684915549
2024,9,14,22,34,59.84,2024-09-14 22:34:59.840,1467,23.021037,-109.732031,10.81,2.1,188.3,104.4,55.4,215.30501619795115
2024,9,14,22,35,57.44,2024-09-14 22:35:57.440,1468,23.027458,-109.739705,11.378,1.8,191.5,107.3,71.2,219.5120497831497
2024,9,14,23,18,21.84,2024-09-14 23:18:21.840,1469,23.003589,-109.710368,10.375,1.4,194.4,113.8,91.1,225.25940601892745
2024,9,14,23,20,45.62,2024-09-14 23:20:45.620,1470,23.026493,-109.739071,10.625,2.3,182.7,102.4,72.5,209.4398481664843
2024,9,14,23,28,3.26,2024-09-14 23:28:03.260,1471,23.026807,-109.743595,11.468,2.4,190.4,106.6,80.6,218.2102655697023
2024,9,14,23,49,32.32,2024-09-14 23:49:32.320,1473,23.020258,-109.744035,12.017,1.7,197.3,106.9,87.3,224.3989750422225
2024,9,14,23,51,49.76,2024-09-14 23:51:49.760,1474,23.017257,-109.72535,9.767,1.2,184.7,107.7,49.9,213.8068754741063
2024,9,15,0,10,17.12,2024-09-15 00:10:17.120,1475,23.02993,-109.746517,11.131,1.5,188.2,102.5,85.1,214.3023331650871
2024,9,15,0,19,31.62,2024-09-15 00:19:31.620,1476,23.012376,-109.699064,9.964,1.5,185.3,187.0,110.3,263.25859909982046
2024,9,15,0,30,10.51,2024-09-15 00:30:10.510,1477,23.019588,-109.755314,10.283,1.5,199.8,109.5,120.6,227.8382979220131
2024,9,15,1,11,27.63,2024-09-15 01:11:27.630,1478,23.02262,-109.731364,6.33,1.2,131.6,95.1,52.3,162.3655443744146
2024,9,15,1,14,2.33,2024-09-15 01:14:02.330,1479,23.019922,-109.727645,11.221,1.8,198.8,116.8,42.1,230.57250486560625
2024,9,15,1,27,25.43,2024-09-15 01:27:25.430,1481,23.027879,-109.744556,11.387,1.5,189.5,106.6,82.5,217.42541249817145
2024,9,15,1,28,45.14,2024-09-15 01:28:45.140,1482,23.021755,-109.730192,10.659,1.5,189.2,103.8,54.2,215.80333639682215
2024,9,15,1,33,1.53,2024-09-15 01:33:01.530,1483,23.024872,-109.709823,10.673,1.7,181.8,132.1,85.3,224.7257217142711
2024,9,15,1,53,28.27,2024-09-15 01:53:28.270,1484,23.022384,-109.731974,11.303,1.5,195.1,105.1,51.6,221.6078067216947
2024,9,15,1,55,19.82,2024-09-15 01:55:19.820,1485,23.015389,-109.734741,12.03,1.5,199.3,107.0,66.3,226.20674172093103
2024,9,15,2,21,30.56,2024-09-15 02:21:30.560,1486,23.012158,-109.719784,10.989,1.6,221.3,111.7,66.2,247.89227499056923
2024,9,15,2,37,52.18,2024-09-15 02:37:52.180,1487,23.021049,-109.737948,10.74,1.4,190.1,97.1,72.7,213.46292418122636
2024,9,15,4,24,28.13,2024-09-15 04:24:28.130,1488,23.014626,-109.740275,11.593,1.8,201.9,102.0,83.4,226.2025861921123
2024,9,15,4,26,14.11,2024-09-15 04:26:14.110,1489,23.011401,-109.729085,11.634,2.1,198.9,103.8,51.2,224.35607858937095
2024,9,15,6,21,49.04,2024-09-15 06:21:49.040,1490,23.024355,-109.73645,11.335,2.7,192.6,101.6,62.2,217.75518363520072
2024,9,15,6,27,3.4,2024-09-15 06:27:03.400,1491,23.024316,-109.739429,11.418,2.4,195.4,102.5,71.5,220.6522376954288
2024,9,15,6,33,55.32,2024-09-15 06:33:55.320,1492,23.015678,-109.729427,12.452,2.0,203.8,108.6,47.4,230.9294264488612
2024,9,15,6,44,10.1,2024-09-15 06:44:10.100,1493,23.026068,-109.738167,11.413,2.2,193.1,99.6,68.0,217.27349125008325
2024,9,15,7,1,55.73,2024-09-15 07:01:55.730,1494,23.023145,-109.739518,11.827,2.2,199.9,102.1,74.1,224.464741106482
2024,9,15,7,5,42.22,2024-09-15 07:05:42.220,1495,23.035997,-109.702523,10.313,1.9,144.1,143.0,80.6,203.0118469449505
2024,9,15,7,12,45.79,2024-09-15 07:12:45.790,1496,23.026023,-109.740796,11.653,2.5,196.9,100.8,75.6,221.2018309146649
2024,9,15,7,37,2.61,2024-09-15 07:37:02.610,1497,23.017657,-109.737362,10.318,2.3,194.4,94.9,72.1,216.32699785278768
2024,9,15,8,19,11.64,2024-09-15 08:19:11.640,1498,23.013527,-109.733748,11.057,2.0,200.4,102.0,64.6,224.8647593554846
2024,9,15,8,21,23.44,2024-09-15 08:21:23.440,1499,23.021932,-109.739722,11.712,2.0,199.8,101.7,74.6,224.193956207566
2024,9,15,8,23,16.97,2024-09-15 08:23:16.970,1500,23.01016,-109.759977,9.177,1.9,210.7,126.1,131.9,245.55182752323387
2024,9,15,8,27,27.51,2024-09-15 08:27:27.510,1501,23.01571,-109.734505,11.022,2.2,197.6,100.3,65.4,221.59839800864987
2024,9,15,8,54,6.97,2024-09-15 08:54:06.970,1502,23.021379,-109.737264,11.822,2.6,201.3,105.0,67.9,227.038961414115
2024,9,15,9,17,36.96,2024-09-15 09:17:36.960,1503,23.02231,-109.745874,11.313,1.9,196.6,99.9,92.4,220.52566744032313
2024,9,15,10,4,56.48,2024-09-15 10:04:56.480,1504,23.026341,-109.741032,11.241,2.1,192.0,99.8,74.5,216.38863186406073
2024,9,15,10,19,4.87,2024-09-15 10:19:04.870,1505,23.025895,-109.73938,11.006,2.1,189.9,98.1,69.4,213.74194721673143
2024,9,15,10,33,3.89,2024-09-15 10:33:03.890,1506,23.013566,-109.728939,11.213,1.9,194.8,103.2,45.8,220.44790767888907
2024,9,15,10,33,39.01,2024-09-15 10:33:39.010,1507,23.029002,-109.741724,11.787,2.1,195.7,101.7,77.6,220.54790862758145
2024,9,15,10,41,24.63,2024-09-15 10:41:24.630,1508,23.025885,-109.727572,11.134,2.1,197.1,129.8,61.3,236.00095338790476
2024,9,15,10,42,54.27,2024-09-15 10:42:54.270,1509,23.01641,-109.729045,11.571,2.0,198.0,109.4,55.7,226.2130853863233
2024,9,15,10,45,17.81,2024-09-15 10:45:17.810,1510,23.021879,-109.738241,11.875,2.0,198.3,102.3,71.5,223.13265112932265
2024,9,15,11,2,9.65,2024-09-15 11:02:09.650,1511,23.016229,-109.736011,11.221,2.5,194.5,100.6,70.3,218.9762772539528
2024,9,15,11,6,49.61,2024-09-15 11:06:49.610,1512,23.013053,-109.732528,11.736,2.2,199.9,104.0,61.7,225.33532790044265
2024,9,15,11,15,22.63,2024-09-15 11:15:22.630,1514,23.017487,-109.736833,11.593,2.3,197.8,102.3,70.5,222.6884146065978
2024,9,15,11,20,18.44,2024-09-15 11:20:18.440,1515,23.025358,-109.73877,11.801,2.6,196.3,103.1,74.2,221.72798650598892
2024,9,15,11,22,55.7,2024-09-15 11:22:55.700,1516,23.024548,-109.742733,11.472,2.9,194.2,100.3,81.3,218.57202474241757
2024,9,15,11,23,39.13,2024-09-15 11:23:39.130,1517,23.027411,-109.731795,11.601,1.9,208.5,116.5,59.0,238.83990453858416
2024,9,15,11,27,26.14,2024-09-15 11:27:26.140,1519,23.025521,-109.741048,11.147,1.9,191.8,98.7,76.9,215.70565592955603
2024,9,15,11,27,40.37,2024-09-15 11:27:40.370,1520,23.025057,-109.738892,11.287,2.1,192.4,100.5,69.4,217.06683302614428
2024,9,15,11,27,53.85,2024-09-15 11:27:53.850,1521,23.027507,-109.742513,11.725,1.9,196.1,100.7,80.7,220.44432403670547
2024,9,15,11,30,13.51,2024-09-15 11:30:13.510,1523,23.028719,-109.736955,11.497,1.8,206.9,117.1,68.9,237.73939513677576
2024,9,15,11,32,27.64,2024-09-15 11:32:27.640,1524,23.023775,-109.742879,11.799,2.0,198.0,101.2,82.6,222.3633063254817
2024,9,15,11,33,23.87,2024-09-15 11:33:23.870,1525,23.02016,-109.73894,11.461,1.8,232.9,105.7,75.3,255.76336719710272
2024,9,15,11,34,12.84,2024-09-15 11:34:12.840,1526,23.024127,-109.739714,11.74,2.5,197.2,101.3,74.3,221.69693277084372
2024,9,15,11,34,32.77,2024-09-15 11:34:32.770,1527,23.025301,-109.747176,11.87,1.9,199.0,101.0,91.8,223.16361710637332
2024,9,15,11,36,11.6,2024-09-15 11:36:11.600,1528,23.025684,-109.741976,11.741,2.2,196.4,100.8,79.3,220.75687984749192
2024,9,15,11,36,53.49,2024-09-15 11:36:53.490,1529,23.02396,-109.750879,11.681,2.3,199.8,100.4,100.5,223.60724496312727
2024,9,15,11,39,15.87,2024-09-15 11:39:15.870,1530,23.019871,-109.729167,10.53,2.2,188.0,99.3,46.0,212.61347558421596
2024,9,15,11,43,32.71,2024-09-15 11:43:32.710,1531,23.023983,-109.738672,11.259,2.1,244.7,117.7,79.0,271.5352279171158
2024,9,15,11,44,29.8,2024-09-15 11:44:29.800,1532,23.026619,-109.743099,11.77,2.2,196.9,100.8,82.7,221.2018309146649
2024,9,15,11,46,27.72,2024-09-15 11:46:27.720,1533,23.02687,-109.73833,12.205,2.4,200.3,105.1,68.5,226.19924845144823
2024,9,15,11,57,55.81,2024-09-15 11:57:55.810,1534,23.024463,-109.738192,11.511,1.8,195.1,100.3,69.2,219.3720583848362
2024,9,15,11,58,3.65,2024-09-15 11:58:03.650,1535,23.024713,-109.741878,11.594,2.2,195.6,100.6,79.4,219.95390426177937
2024,9,15,11,58,17.37,2024-09-15 11:58:17.370,1536,23.013621,-109.732463,11.692,2.5,199.2,103.8,60.7,224.62208261878436
2024,9,15,11,59,16.8,2024-09-15 11:59:16.800,1537,23.017124,-109.736808,11.869,2.5,200.0,103.4,70.8,225.14786252594092
2024,9,15,12,2,12.4,2024-09-15 12:02:12.400,1538,23.015472,-109.733122,11.802,2.5,200.3,103.8,60.7,225.59816045349305
2024,9,15,12,3,13.46,2024-09-15 12:03:13.460,1539,23.039553,-109.711336,10.039,1.9,146.0,136.8,66.6,200.0755857169985
2024,9,15,12,11,44.71,2024-09-15 12:11:44.710,1540,23.027586,-109.740641,11.543,2.5,194.3,99.7,74.7,218.38630909468665
2024,9,15,12,18,10.39,2024-09-15 12:18:10.390,1541,23.022341,-109.739453,11.723,2.5,198.0,101.2,74.8,222.3633063254817
2024,9,15,12,20,27.38,2024-09-15 12:20:27.380,1542,23.024784,-109.743774,11.686,2.2,197.1,102.4,86.4,222.1129667534068
2024,9,15,13,18,47.17,2024-09-15 13:18:47.170,1544,23.024646,-109.740771,11.78,2.5,197.1,101.5,77.1,221.69948128040355
2024,9,15,13,32,48.09,2024-09-15 13:32:48.090,1545,23.018191,-109.711466,12.662,2.8,215.1,139.5,77.3,256.3752328131561
2024,9,15,13,34,5.26,2024-09-15 13:34:05.260,1546,23.019114,-109.72605,10.861,2.2,188.4,101.7,38.2,214.09682389050053
2024,9,15,13,34,56.43,2024-09-15 13:34:56.430,1547,23.021098,-109.730973,10.792,2.3,189.1,100.2,56.9,214.0066587749082
2024,9,15,13,36,24.7,2024-09-15 13:36:24.700,1548,23.023364,-109.738232,11.626,2.7,197.1,101.6,70.1,221.74528179873408
2024,9,15,13,37,18.84,2024-09-15 13:37:18.840,1549,23.021035,-109.731632,11.087,2.2,192.0,101.3,48.8,217.0845227094737
2024,9,15,13,37,49.31,2024-09-15 13:37:49.310,1550,23.024697,-109.739347,11.033,1.8,190.9,99.7,70.4,215.36689624916824
2024,9,15,13,38,37.59,2024-09-15 13:38:37.590,1551,23.014459,-109.728337,11.506,1.8,200.6,104.0,46.4,225.95654449473244
2024,9,15,13,39,52.49,2024-09-15 13:39:52.490,1552,23.011139,-109.710734,9.875,1.8,197.6,124.7,90.3,233.6575485619927
2024,9,15,13,40,39.39,2024-09-15 13:40:39.390,1553,23.024184,-109.736572,10.465,2.0,185.5,95.4,63.8,208.59388773403697
2024,9,15,13,41,16.28,2024-09-15 13:41:16.280,1554,23.015527,-109.733276,10.847,2.2,195.4,100.5,63.6,219.73031197356457
2024,9,15,13,42,22.36,2024-09-15 13:42:22.360,1555,23.0171,-109.721818,10.568,1.5,187.2,102.3,53.0,213.3286900536353
2024,9,15,13,42,35.24,2024-09-15 13:42:35.240,1556,23.011399,-109.720671,11.355,2.5,196.4,108.5,46.3,224.3773829957021
2024,9,15,13,43,14.55,2024-09-15 13:43:14.550,1557,23.014136,-109.729639,11.229,1.9,199.6,102.8,50.5,224.51725991557976
2024,9,15,13,43,56.67,2024-09-15 13:43:56.670,1558,23.018164,-109.729972,11.225,1.5,200.8,102.5,46.5,225.4481980411465
2024,9,15,13,44,8.19,2024-09-15 13:44:08.190,1559,23.016115,-109.730111,10.911,2.4,195.7,101.0,50.2,220.225997557055
2024,9,15,13,45,12.83,2024-09-15 13:45:12.830,1560,23.015234,-109.721232,10.905,2.1,190.8,105.2,46.0,217.87996695428427
2024,9,15,13,45,30.63,2024-09-15 13:45:30.630,1561,23.023511,-109.73868,11.17,1.8,200.7,123.9,70.4,235.86373184531783
2024,9,15,13,46,41.0,2024-09-15 13:46:41.000,1562,23.017029,-109.734554,11.078,2.0,197.5,101.3,63.9,221.96382588160623
